,Unnamed: 0,year,bomrank,bomtitle,bomlink,domesticgross,foreigngross,runtimemin,productionbudget,majordistributor,grated,rrated,unrated,remove,imdblink,studio,totalusgross,totaltheater,openingusgross,openingtheaters,foreigndm,languagecount,_merge2,qualityfilm,countaward,_merge3,genrespanning,_merge4,criticratings_avg,criticrating_var,user_avg,user_var,_merge5,imdbfilmtitle,avg_minority_gender,avg_minority_race,avg_minority,avg_minority_1,multidirector,releasedate,closedate,numberofcritics,year_week_average_gross,year_week_average_totalmovies
1754,1754,2015,44,The Big Short,http://www.boxofficemojo.com/movies/?id=bigshort.htm,70259870,63086636.0,130.0,28000000.0,1,0,1,0,,http://www.imdb.com/title/tt1596363/,Par.,70259870,2529,705527.0,8.0,0.0,1.0,matched (3),1.0,197.0,matched (3),4.0,matched (3),81.0,800.7999900000001,7.8000002,1.87264,matched (3),The Big Short,0.0,0.0,0.0,0.0,0,2015-12-11,2016-04-07,10,160765568.0,94.333336
1755,1755,2012,61,The Woman in Black,http://www.boxofficemojo.com/movies/?id=womaninblack.htm,54333290,73397446.0,95.0,,0,0,0,0,,http://www.imdb.com/title/tt1596365/,CBS,54333290,2856,20874072.0,2855.0,1.0,3.0,matched (3),0.0,17.0,matched (3),4.0,matched (3),62.0,111.0,6.4000001,3.3082399,matched (3),The Woman in Black,,,,,0,2012-02-03,2012-05-03,10,160765568.0,94.333336
1756,1756,2011,45,Contagion,http://www.boxofficemojo.com/movies/?id=contagion.htm,75658097,59800000.0,105.0,60000000.0,1,0,0,0,,http://www.imdb.com/title/tt1598778/,WB,75658097,3222,22403596.0,3222.0,0.0,2.0,matched (3),0.0,23.0,matched (3),2.0,matched (3),70.0,184.7,6.599999900000001,2.40904,matched (3),Contagion,0.0,0.0,0.0,0.0,0,2011-09-09,2011-12-15,10,160765568.0,94.333336
1757,1757,2011,63,New Year's Eve,http://www.boxofficemojo.com/movies/?id=newyearseve.htm,54544638,87500000.0,117.0,56000000.0,1,0,0,0,,http://www.imdb.com/title/tt1598822/,WB (NL),54544638,3505,13019180.0,3505.0,0.0,1.0,matched (3),0.0,10.0,matched (3),2.0,matched (3),22.0,378.70001,5.6999998,4.7740002,matched (3),New Year's Eve,0.0,0.0,0.0,0.0,0,2011-12-09,2012-02-23,10,160765568.0,94.333336
1758,1758,2012,102,One For the Money,http://www.boxofficemojo.com/movies/?id=oneforthemoney.htm,26414527,10479194.0,91.0,40000000.0,0,0,0,0,,http://www.imdb.com/title/tt1598828/,LGF,26414527,2737,11515790.0,2737.0,0.0,1.0,matched (3),0.0,3.0,matched (3),5.0,matched (3),22.0,220.2,5.3000002,4.6824002,matched (3),One for the Money,1.0,0.0,1.0,0.0,0,2012-01-27,2012-04-12,10,160765568.0,94.333336
1759,1759,2012,25,Safe House,http://www.boxofficemojo.com/movies/?id=safehouse.htm,126373434,81702771.0,117.0,85000000.0,1,0,1,0,,http://www.imdb.com/title/tt1599348/,Uni.,126373434,3121,40172720.0,3119.0,0.0,3.0,matched (3),0.0,25.0,matched (3),4.0,matched (3),52.0,108.5,6.8000002,2.1205599,matched (3),Védhetetlen,0.0,0.0,0.0,0.0,0,2012-02-10,2012-05-17,10,160765568.0,94.333336
1760,1760,2011,103,Abduction,http://www.boxofficemojo.com/movies/?id=abduction11.htm,28087155,54000000.0,106.0,35000000.0,0,0,0,0,,http://www.imdb.com/title/tt1600195/,LGF,28087155,3118,10925253.0,3118.0,0.0,1.0,matched (3),0.0,8.0,matched (3),3.0,matched (3),25.0,358.79999,5.0999999,6.014390000000001,matched (3),Abduction,0.0,1.0,1.0,1.0,0,2011-09-23,2011-12-15,10,160765568.0,94.333336
1761,1761,2014,129,The Drop,http://www.boxofficemojo.com/movies/?id=drop.htm,10724389,7933992.0,106.0,12600000.0,1,0,1,0,,http://www.imdb.com/title/tt1600196/,FoxS,10724389,1192,4104552.0,809.0,0.0,1.0,matched (3),0.0,7.0,matched (3),3.0,matched (3),69.0,218.10001,7.099999900000001,1.9551898999999997,matched (3),The Drop,0.0,1.0,1.0,1.0,1,2014-09-12,2014-11-13,10,160765568.0,94.333336
1762,1762,2012,66,The Grey,http://www.boxofficemojo.com/movies/?id=grey.htm,51580236,25698095.0,117.0,25000000.0,0,0,1,0,,http://www.imdb.com/title/tt1601913/,ORF,51580236,3208,19665101.0,3185.0,0.0,1.0,matched (3),0.0,8.0,matched (3),4.0,matched (3),64.0,472.0,6.8000002,3.2121601,matched (3),The Grey,0.0,0.0,0.0,0.0,0,2012-01-27,2012-04-19,10,160765568.0,94.333336
1763,1763,2012,169,Albert Nobbs,http://www.boxofficemojo.com/movies/?id=albertnobbs.htm,3014696,2620132.0,114.0,,0,0,1,0,,http://www.imdb.com/title/tt1602098/,RAtt.,3014696,245,696088.0,245.0,1.0,4.0,matched (3),1.0,94.0,matched (3),1.0,matched (3),57.0,300.89999,6.6999998,2.9323101,matched (3),Albert Nobbs,0.0,1.0,1.0,0.0,0,2012-01-27,2012-05-17,10,160765568.0,94.333336
1764,1764,2012,145,Amour,http://www.boxofficemojo.com/movies/?id=amour.htm,6739492,13100000.0,125.0,8900000.0,1,0,0,0,,http://www.imdb.com/title/tt1602620/,SPC,6739492,333,68266.0,3.0,1.0,3.0,matched (3),1.0,199.0,matched (3),2.0,matched (3),94.0,294.0,7.900000099999999,2.9160098999999997,matched (3),Amour,,,,,0,2012-12-19,2013-05-16,10,160765568.0,94.333336
1765,1765,2011,141,Prom,http://www.boxofficemojo.com/movies/?id=prom.htm,10130219,,103.0,8000000.0,1,0,0,0,,http://www.imdb.com/title/tt1604171/,BV,10130219,2730,4712638.0,2730.0,0.0,1.0,matched (3),0.0,1.0,matched (3),2.0,matched (3),50.0,358.89999,5.4000001,5.9956398,matched (3),Prom,0.0,0.0,0.0,0.0,0,2011-04-29,2011-06-23,10,160765568.0,94.333336
1766,1766,2012,57,American Reunion,http://www.boxofficemojo.com/movies/?id=americanreunion.htm,57011521,177978063.0,113.0,50000000.0,1,0,1,0,,http://www.imdb.com/title/tt1605630/,Uni.,57011521,3203,21514080.0,3192.0,0.0,1.0,matched (3),0.0,4.0,matched (3),1.0,matched (3),49.0,256.0,6.6999998,3.2920898999999997,matched (3),American Reunion,0.0,0.0,0.0,0.0,1,2012-04-06,2012-05-31,10,160765568.0,94.333336
1767,1767,2011,59,Midnight in Paris,http://www.boxofficemojo.com/movies/?id=midnightinparis.htm,56817045,94302174.0,88.0,17000000.0,1,0,0,0,,http://www.imdb.com/title/tt1605783/,SPC,56817045,1038,599003.0,6.0,0.0,3.0,matched (3),1.0,172.0,matched (3),3.0,matched (3),81.0,76.5,7.6999998,2.5352001,matched (3),Midnight in Paris,0.0,0.0,0.0,0.0,0,2011-05-20,2012-03-22,10,160765568.0,94.333336
1768,1768,2013,52,A Good Day to Die Hard,http://www.boxofficemojo.com/movies/?id=diehard5.htm,67349198,237304984.0,97.0,92000000.0,1,0,1,0,,http://www.imdb.com/title/tt1606378/,Fox,67349198,3555,24834845.0,3553.0,0.0,1.0,matched (3),0.0,10.0,matched (3),2.0,matched (3),28.0,213.10001,5.3000002,4.2939099999999994,matched (3),A Good Day to Die Hard,0.0,0.0,0.0,0.0,0,2013-02-14,2013-05-23,10,160765568.0,94.333336
1769,1769,2012,26,The Vow,http://www.boxofficemojo.com/movies/?id=vow.htm,125014030,71100540.0,104.0,30000000.0,1,0,0,0,,http://www.imdb.com/title/tt1606389/,SGem,125014030,3038,41202458.0,2958.0,0.0,6.0,matched (3),0.0,20.0,matched (3),2.0,matched (3),43.0,190.3,6.8000002,3.2854400000000004,matched (3),The Vow,0.0,0.0,0.0,0.0,0,2012-02-10,2012-05-17,10,160765568.0,94.333336
1770,1770,2011,139,Win Win,http://www.boxofficemojo.com/movies/?id=winwin.htm,10179275,651898.0,106.0,,1,0,1,0,,http://www.imdb.com/title/tt1606392/,FoxS,10179275,388,150362.0,5.0,0.0,1.0,matched (3),1.0,30.0,matched (3),3.0,matched (3),75.0,260.79999,7.1999998,1.9975599999999998,matched (3),Win Win,0.0,0.0,0.0,0.0,0,2011-03-18,2011-07-17,10,160765568.0,94.333336
1771,1771,2010,198,The Salvation Poem (Poema de Salvacion),http://www.boxofficemojo.com/movies/?id=salvationpoem.htm,914818,182932.0,78.0,,0,0,0,0,,http://www.imdb.com/title/tt1608566/,CZ,914818,30,,,1.0,1.0,matched (3),,,master only (1),1.0,matched (3),,,6.900000099999999,10.32681,matched (3),Poema de salvación,,,,,0,2010-08-27,2011-09-01,0,160765568.0,94.333336
1772,1772,2012,85,Abraham Lincoln: Vampire Hunter,http://www.boxofficemojo.com/movies/?id=abrahamlincolnvampirehunter.htm,37519139,78952441.0,105.0,69000000.0,1,0,1,0,,http://www.imdb.com/title/tt1611224/,Fox,37519139,3109,16306974.0,3108.0,0.0,1.0,matched (3),0.0,1.0,matched (3),3.0,matched (3),42.0,453.0,5.9000001,4.1620002000000005,matched (3),Abraham Lincoln: Vampire Hunter,0.0,0.0,0.0,0.0,0,2012-06-22,2012-09-20,10,160765568.0,94.333336
1773,1773,2013,196,Kon-Tiki,http://www.boxofficemojo.com/movies/?id=kontiki.htm,1517410,21325477.0,101.0,,0,0,0,0,,http://www.imdb.com/title/tt1613750/,Wein.,1517410,75,22168.0,2.0,1.0,5.0,matched (3),1.0,38.0,matched (3),2.0,matched (3),62.0,250.0,7.1999998,2.1084001,matched (3),Kon-Tiki,,,,,1,2013-04-26,2013-08-08,10,160765568.0,94.333336
1774,1774,2012,72,Savages (2012),http://www.boxofficemojo.com/movies/?id=savages12.htm,47382068,35584084.0,130.0,45000000.0,1,0,1,0,,http://www.imdb.com/title/tt1615065/,Uni.,47382068,2635,16016910.0,2628.0,0.0,1.0,matched (3),0.0,6.0,matched (3),3.0,matched (3),59.0,393.79999,6.5,3.34975,matched (3),Savages,0.0,0.0,0.0,0.0,1,2012-07-06,2012-09-06,10,160765568.0,94.333336
1775,1775,2011,154,Margin Call,http://www.boxofficemojo.com/movies/?id=margincall.htm,5354039,14150000.0,109.0,3500000.0,0,0,1,0,,http://www.imdb.com/title/tt1615147/,RAtt.,5354039,199,561906.0,56.0,0.0,1.0,matched (3),1.0,83.0,matched (3),3.0,matched (3),76.0,436.0,7.099999900000001,2.2096,matched (3),Margin Call,0.0,0.0,0.0,0.0,0,2011-10-21,2012-02-16,10,160765568.0,94.333336
1776,1776,2011,20,Alvin and the Chipmunks: Chipwrecked,http://www.boxofficemojo.com/movies/?id=alvin3d.htm,133110742,209584693.0,87.0,75000000.0,1,1,0,0,,http://www.imdb.com/title/tt1615918/,Fox,133110742,3734,23244744.0,3723.0,0.0,1.0,matched (3),0.0,3.0,matched (3),6.0,matched (3),24.0,400.60001,4.4000001,7.8382401,matched (3),Alvin and the Chipmunks: Chipwrecked,0.0,0.0,0.0,0.0,0,2011-12-16,2012-06-07,10,160765568.0,94.333336
1777,1777,2011,83,J. Edgar,http://www.boxofficemojo.com/movies/?id=jedgar.htm,37306030,47300000.0,137.0,35000000.0,1,0,1,0,,http://www.imdb.com/title/tt1616195/,WB,37306030,1985,11217324.0,1910.0,0.0,1.0,matched (3),1.0,30.0,matched (3),3.0,matched (3),59.0,358.5,6.599999900000001,2.5827601000000002,matched (3),J. Edgar,0.0,0.0,0.0,0.0,0,2011-11-09,2012-02-23,10,160765568.0,94.333336
1778,1778,2015,59,Jupiter Ascending,http://www.boxofficemojo.com/movies/?id=jupiterascending.htm,47387723,136600000.0,127.0,176000000.0,1,0,0,0,,http://www.imdb.com/title/tt1617661/,WB,47387723,3181,18372372.0,3181.0,0.0,2.0,matched (3),0.0,23.0,matched (3),3.0,matched (3),40.0,637.7999900000001,5.3000002,4.621200099999999,matched (3),Jupiter Ascending,1.0,0.0,1.0,0.0,1,2015-02-06,2015-05-07,10,160765568.0,94.333336
1779,1779,2013,172,I'm In Love With a Church Girl,http://www.boxofficemojo.com/movies/?id=churchgirl.htm,2387730,,118.0,,0,0,0,0,,http://www.imdb.com/title/tt1618432/,HTR,2387730,458,971826.0,457.0,0.0,1.0,matched (3),,,master only (1),2.0,matched (3),23.0,227.10001,4.5,12.322000000000001,matched (3),I'm in Love with a Church Girl,0.0,0.0,0.0,0.0,0,2013-10-18,2013-11-26,10,160765568.0,94.333336
1780,1780,2015,87,The Last Witch Hunter,http://www.boxofficemojo.com/movies/?id=lastwitchhunter.htm,27367660,113028990.0,106.0,90000000.0,0,0,0,0,,http://www.imdb.com/title/tt1618442/,LG/S,27367660,3082,10812861.0,3082.0,0.0,3.0,matched (3),,,master only (1),3.0,matched (3),34.0,400.0,6.0,3.2909998999999996,matched (3),The Last Witch Hunter,0.0,0.0,0.0,0.0,0,2015-10-23,2015-12-31,10,160765568.0,94.333336
1781,1781,2010,184,Dabangg,http://www.boxofficemojo.com/movies/?id=dabangg.htm,1288549,1654005.0,155.0,,0,0,0,1,,http://www.imdb.com/title/tt1620719/,Eros,1288549,68,628137.0,62.0,1.0,1.0,matched (3),0.0,38.0,matched (3),5.0,matched (3),,,6.3000002,7.84969,matched (3),Dabangg,,,,,0,2010-09-10,2010-09-30,0,160765568.0,94.333336
1782,1782,2013,63,Free Birds,http://www.boxofficemojo.com/movies/?id=turkeys.htm,55750480,54636592.0,90.0,55000000.0,0,0,0,0,,http://www.imdb.com/title/tt1621039/,Rela.,55750480,3736,15805237.0,3736.0,0.0,1.0,matched (3),0.0,2.0,matched (3),4.0,matched (3),38.0,298.79999,5.9000001,4.1920099,matched (3),Free Birds,0.0,0.0,0.0,0.0,0,2013-11-01,2014-03-20,10,160765568.0,94.333336
1783,1783,2012,34,Think Like a Man,http://www.boxofficemojo.com/movies/?id=thinklikeaman.htm,91547205,4523302.0,122.0,12000000.0,1,0,0,0,,http://www.imdb.com/title/tt1621045/,SGem,91547205,2052,33636303.0,2015.0,0.0,1.0,matched (3),0.0,19.0,matched (3),2.0,matched (3),51.0,203.5,6.599999900000001,4.5906401,matched (3),Think Like a Man,0.0,1.0,1.0,1.0,1,2012-04-20,2012-07-08,10,160765568.0,94.333336
1784,1784,2014,144,Cesar Chavez,http://www.boxofficemojo.com/movies/?id=cesarchavez.htm,5571497,6257936.0,101.0,,0,0,0,0,,http://www.imdb.com/title/tt1621046/,LGF,5571497,664,2861528.0,664.0,0.0,2.0,matched (3),0.0,9.0,matched (3),2.0,matched (3),51.0,259.89999,6.4000001,5.3271999,matched (3),Cesar Chavez,0.0,1.0,1.0,0.0,0,2014-03-28,2014-05-08,10,160765568.0,94.333336
1785,1785,2011,193,Bill Cunningham New York,http://www.boxofficemojo.com/movies/?id=billcunninghamnewyork.htm,1510026,,84.0,,0,0,0,1,,http://www.imdb.com/title/tt1621444/,Zeit.,1510026,34,33677.0,1.0,0.0,1.0,matched (3),0.0,15.0,matched (3),2.0,matched (3),76.0,121.8,7.900000099999999,1.9184,matched (3),Bill Cunningham New York,0.0,0.0,0.0,0.0,0,2011-03-16,2011-12-01,10,160765568.0,94.333336
1786,1786,2011,87,30 Minutes or Less,http://www.boxofficemojo.com/movies/?id=30minutesorless.htm,37053924,3493516.0,83.0,28000000.0,1,0,1,0,,http://www.imdb.com/title/tt1622547/,Sony,37053924,2888,13330118.0,2888.0,0.0,3.0,matched (3),,,master only (1),3.0,matched (3),49.0,252.0,6.0999999,2.7932099999999997,matched (3),30 Minutes or Less,0.0,0.0,0.0,0.0,0,2011-08-12,2011-09-29,10,160765568.0,94.333336
1787,1787,2011,73,Final Destination 5,http://www.boxofficemojo.com/movies/?id=finaldestination5.htm,42587643,115300000.0,95.0,40000000.0,1,0,1,0,,http://www.imdb.com/title/tt1622979/,WB (NL),42587643,3155,18031396.0,3155.0,0.0,4.0,matched (3),0.0,5.0,matched (3),1.0,matched (3),50.0,315.79999,5.9000001,4.0427899,matched (3),Final Destination 5,0.0,0.0,0.0,0.0,0,2011-08-12,2011-10-13,10,160765568.0,94.333336
1788,1788,2013,10,Oz The Great and Powerful,http://www.boxofficemojo.com/movies/?id=oz.htm,234911825,258400000.0,127.0,215000000.0,1,0,0,0,,http://www.imdb.com/title/tt1623205/,BV,234911825,3912,79110453.0,3912.0,0.0,1.0,matched (3),0.0,51.0,matched (3),3.0,matched (3),44.0,536.2999900000001,6.3000002,3.4360001000000002,matched (3),Oz the Great and Powerful,0.0,0.0,0.0,0.0,0,2013-03-08,2013-07-18,10,160765568.0,94.333336
1789,1789,2012,58,ParaNorman,http://www.boxofficemojo.com/movies/?id=paranorman.htm,56003051,51136348.0,93.0,60000000.0,0,0,0,0,,http://www.imdb.com/title/tt1623288/,Focus,56003051,3455,14087050.0,3429.0,0.0,1.0,matched (3),1.0,103.0,matched (3),5.0,matched (3),72.0,260.29999,7.0,2.665,matched (3),ParaNorman,0.0,0.0,0.0,0.0,1,2012-08-17,2013-01-03,10,160765568.0,94.333336
1790,1790,2011,125,Young Adult,http://www.boxofficemojo.com/movies/?id=youngadult.htm,16311571,6627456.0,94.0,12000000.0,1,0,1,0,,http://www.imdb.com/title/tt1625346/,Par.,16311571,987,310263.0,8.0,0.0,1.0,matched (3),1.0,36.0,matched (3),3.0,matched (3),71.0,231.8,6.3000002,3.37609,matched (3),Young Adult,0.0,0.0,0.0,0.0,0,2011-12-09,2012-02-23,10,160765568.0,94.333336
1791,1791,2012,148,Chasing Mavericks,http://www.boxofficemojo.com/movies/?id=ofmenandmavericks.htm,6002756,630.0,111.0,20000000.0,1,0,0,0,,http://www.imdb.com/title/tt1629757/,Fox,6002756,2030,2268274.0,2002.0,0.0,1.0,matched (3),,,master only (1),3.0,matched (3),45.0,341.89999,7.1999998,2.7328401,matched (3),Chasing Mavericks,0.0,0.0,0.0,0.0,1,2012-10-26,2013-01-13,10,160765568.0,94.333336
1792,1792,2011,94,Courageous,http://www.boxofficemojo.com/movies/?id=courageous.htm,34522221,,130.0,2000000.0,0,0,0,0,,http://www.imdb.com/title/tt1630036/,TriS,34522221,1214,9112839.0,1161.0,0.0,1.0,matched (3),0.0,4.0,matched (3),1.0,matched (3),42.0,206.89999,7.0,7.132000000000001,matched (3),Courageous,0.0,0.0,0.0,0.0,0,2011-09-30,2012-01-26,10,160765568.0,94.333336
1793,1793,2014,33,Edge of Tomorrow,http://www.boxofficemojo.com/movies/?id=allyouneediskill.htm,100206256,270335000.0,113.0,178000000.0,1,0,0,0,,http://www.imdb.com/title/tt1631867/,WB,100206256,3505,28760246.0,3490.0,0.0,2.0,matched (3),0.0,78.0,matched (3),3.0,matched (3),71.0,254.7,7.900000099999999,1.7075900000000002,matched (3),Edge of Tomorrow,0.0,0.0,0.0,0.0,0,2014-06-06,2014-09-11,10,160765568.0,94.333336
1794,1794,2011,60,Friends with Benefits,http://www.boxofficemojo.com/movies/?id=friendswithbenefits10.htm,55802754,93739491.0,120.0,35000000.0,1,0,1,0,,http://www.imdb.com/title/tt1632708/,SGem,55802754,2926,18622150.0,2926.0,0.0,1.0,matched (3),0.0,5.0,matched (3),2.0,matched (3),63.0,245.5,6.599999900000001,2.98296,matched (3),Friends with Benefits,0.0,0.0,0.0,0.0,1,2011-07-22,2011-09-22,10,160765568.0,94.333336
1795,1795,2011,121,Shark Night 3D,http://www.boxofficemojo.com/movies/?id=shark3d.htm,18877153,21259326.0,95.0,25000000.0,0,0,0,0,,http://www.imdb.com/title/tt1633356/,Rela.,18877153,2848,8404260.0,2806.0,0.0,1.0,matched (3),,,master only (1),2.0,matched (3),22.0,359.5,4.0,5.4980001,matched (3),Shark Night 3D,0.0,0.0,0.0,0.0,0,2011-09-02,2011-11-24,10,160765568.0,94.333336
1796,1796,2011,143,Johnny English Reborn,http://www.boxofficemojo.com/movies/?id=johnnyenglish2.htm,8305970,151772616.0,101.0,45000000.0,1,0,0,0,,http://www.imdb.com/title/tt1634122/,Uni.,8305970,1554,3833300.0,1552.0,0.0,3.0,matched (3),0.0,1.0,matched (3),4.0,matched (3),46.0,213.7,6.3000002,3.3875998999999997,matched (3),Johnny English Reborn,0.0,0.0,0.0,0.0,0,2011-10-21,2011-11-24,10,160765568.0,94.333336
1797,1797,2012,60,Project X,http://www.boxofficemojo.com/movies/?id=projectx2011.htm,54731865,48000000.0,88.0,,1,0,1,0,,http://www.imdb.com/title/tt1636826/,WB,54731865,3055,21051363.0,3055.0,0.0,1.0,matched (3),0.0,4.0,matched (3),2.0,matched (3),48.0,642.09998,6.6999998,4.2884002,matched (3),Project X,0.0,1.0,1.0,0.0,1,2012-03-02,2012-05-17,10,160765568.0,94.333336
1798,1798,2011,81,In Time,http://www.boxofficemojo.com/movies/?id=now.htm,37520095,136410501.0,109.0,40000000.0,1,0,0,0,,http://www.imdb.com/title/tt1637688/,Fox,37520095,3127,12050368.0,3122.0,0.0,1.0,matched (3),0.0,2.0,matched (3),3.0,matched (3),53.0,402.70001,6.6999998,2.8952,matched (3),In Time,0.0,0.0,0.0,0.0,0,2011-10-28,2012-02-02,10,160765568.0,94.333336
1799,1799,2011,109,Our Idiot Brother,http://www.boxofficemojo.com/movies/?id=ouridiotbrother.htm,24816118,,90.0,5000000.0,0,0,1,0,,http://www.imdb.com/title/tt1637706/,Wein.,24816118,2555,7011631.0,2555.0,0.0,1.0,matched (3),,,master only (1),2.0,matched (3),60.0,98.699997,6.4000001,2.6636,matched (3),Our Idiot Brother,0.0,0.0,0.0,0.0,0,2011-08-26,2011-11-24,10,160765568.0,94.333336
1800,1800,2012,9,Ted,http://www.boxofficemojo.com/movies/?id=ted.htm,218815487,330552828.0,106.0,50000000.0,1,0,1,0,,http://www.imdb.com/title/tt1637725/,Uni.,218815487,3303,54415205.0,3239.0,0.0,1.0,matched (3),1.0,54.0,matched (3),2.0,matched (3),62.0,365.39999,6.900000099999999,3.3268001000000003,matched (3),Ted,0.0,0.0,0.0,0.0,1,2012-06-29,2012-10-25,10,160765568.0,94.333336
1801,1801,2015,61,The Man From U.N.C.L.E.,http://www.boxofficemojo.com/movies/?id=uncle.htm,45445109,64400000.0,116.0,75000000.0,1,0,0,0,,http://www.imdb.com/title/tt1638355/,WB,45445109,3673,13421036.0,3638.0,0.0,2.0,matched (3),0.0,6.0,matched (3),3.0,matched (3),56.0,308.60001,7.3000002,2.1644001,matched (3),The Man from U.N.C.L.E.,0.0,0.0,0.0,0.0,1,2015-08-14,2015-10-22,10,160765568.0,94.333336
1802,1802,2011,85,Jumping the Broom,http://www.boxofficemojo.com/movies/?id=jumpingthebroom.htm,37295394,415216.0,113.0,6600000.0,0,0,0,0,,http://www.imdb.com/title/tt1640484/,TriS,37295394,2035,15215487.0,2035.0,0.0,1.0,matched (3),0.0,20.0,matched (3),2.0,matched (3),56.0,303.20001,5.6999998,6.0704899,matched (3),Jumping the Broom,0.0,1.0,1.0,1.0,0,2011-05-06,2011-06-30,10,160765568.0,94.333336
1803,1803,2011,194,The Art of Getting By,http://www.boxofficemojo.com/movies/?id=homework2011.htm,1430241,,84.0,,1,0,0,0,,http://www.imdb.com/title/tt1645080/,FoxS,1430241,610,679160.0,610.0,0.0,1.0,matched (3),0.0,4.0,matched (3),2.0,matched (3),36.0,240.3,6.599999900000001,3.1449599,matched (3),The Art of Getting By,0.0,0.0,0.0,0.0,0,2011-06-17,2011-07-14,10,160765568.0,94.333336
1804,1804,2010,153,Inside Job,http://www.boxofficemojo.com/movies/?id=insidejob.htm,4312735,3558787.0,120.0,2000000.0,1,0,0,0,,http://www.imdb.com/title/tt1645089/,SPC,4312735,250,39649.0,2.0,0.0,1.0,matched (3),1.0,44.0,matched (3),2.0,matched (3),88.0,146.60001,8.300000200000001,2.1568,matched (3),Inside Job,0.0,0.0,0.0,0.0,1,2010-10-08,2011-05-05,10,160765568.0,94.333336
1805,1805,2012,54,The Dictator,http://www.boxofficemojo.com/movies/?id=dictator.htm,59650222,119729311.0,83.0,65000000.0,1,0,1,0,,http://www.imdb.com/title/tt1645170/,Par.,59650222,3014,17435092.0,3008.0,0.0,1.0,matched (3),0.0,2.0,matched (3),2.0,matched (3),58.0,232.60001,6.4000001,3.93256,matched (3),The Dictator,0.0,0.0,0.0,0.0,0,2012-05-16,2012-07-26,10,160765568.0,94.333336
1806,1806,2014,17,How to Train Your Dragon 2,http://www.boxofficemojo.com/movies/?id=howtotrainyourdragon2.htm,177002924,444534595.0,105.0,145000000.0,1,0,0,0,,http://www.imdb.com/title/tt1646971/,Fox,177002924,4268,49451322.0,4253.0,0.0,1.0,matched (3),1.0,115.0,matched (3),6.0,matched (3),76.0,271.79999,7.8000002,2.1763599,matched (3),How to Train Your Dragon 2,0.0,0.0,0.0,0.0,0,2014-06-13,2014-12-11,10,160765568.0,94.333336
1807,1807,2012,37,Wrath of the Titans,http://www.boxofficemojo.com/movies/?id=clashofthetitans2.htm,83670083,221600000.0,99.0,150000000.0,1,0,0,0,,http://www.imdb.com/title/tt1646987/,WB,83670083,3545,33457188.0,3545.0,0.0,2.0,matched (3),0.0,3.0,matched (3),3.0,matched (3),37.0,338.5,5.6999998,3.69049,matched (3),Wrath of the Titans,0.0,0.0,0.0,0.0,0,2012-03-30,2012-06-28,10,160765568.0,94.333336
1808,1808,2014,84,Million Dollar Arm,http://www.boxofficemojo.com/movies/?id=milliondollararm.htm,36457627,2769953.0,124.0,25000000.0,1,0,0,0,,http://www.imdb.com/title/tt1647668/,BV,36457627,3019,10515659.0,3019.0,0.0,1.0,matched (3),0.0,3.0,matched (3),3.0,matched (3),56.0,120.5,7.0,2.1700001,matched (3),Million Dollar Arm,0.0,0.0,0.0,0.0,0,2014-05-16,2014-08-21,10,160765568.0,94.333336
1809,1809,2012,75,Here Comes the Boom,http://www.boxofficemojo.com/movies/?id=herecomestheboom.htm,45290318,27809854.0,105.0,,1,0,0,0,,http://www.imdb.com/title/tt1648179/,Sony,45290318,3014,11816596.0,3014.0,0.0,1.0,matched (3),0.0,3.0,matched (3),3.0,matched (3),40.0,268.20001,6.4000001,3.2104399,matched (3),Here Comes the Boom,0.0,0.0,0.0,0.0,0,2012-10-12,2013-02-18,10,160765568.0,94.333336
